Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
59232;HIDRAPLEX TRADICIONAL 27,9G 4 ENVELOPES;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;4;4;0;R$ 12,06; R$ -   ;Ok
56932;HIDRAPLEX TUTTI FRUTI 27,9G 4 ENVELOPES;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;4;4;0;R$ 11,16; R$ -   ;Ok
56933;HIDRAPLEX UVA 27,9G 4 ENVELOPES;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;2;2;0;R$ 11,31; R$ -   ;Ok
69499;HIDRAT FISIOGEL AL BALSAM FAC E CORP 400G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 132,85; R$ -   ;Ok
119220;HIDRATANTE CORPO/ROSTO LABOTRAT HIBISCO 190ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;2;2;0;R$ 12,06; R$ -   ;Ok
72189;HIDRATANTE CORPO/ROSTO LABOTRAT MARACUJA 190ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;3;3;0;R$ 12,39; R$ -   ;Ok
72190;HIDRATANTE CORPO/ROSTO LABOTRAT MELANCIA 190ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;3;3;0;R$ 12,39; R$ -   ;Ok
72191;HIDRATANTE CORPO/ROSTO LABOTRAT MORANGO 190ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;4;4;0;R$ 12,37; R$ -   ;Ok
119221;HIDRATANTE CORPO/ROSTO LABOTRAT PISTACHE 190ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;3;3;0;R$ 12,06; R$ -   ;Ok
103116;HIDRATANTE CORPO/ROSTO LABOTRAT PITAYA 190ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DERMOCOSMETICOS;2;2;0;R$ 12,39; R$ -   ;Ok
71741;HIDRATANTE CORPORAL INSTANCE ALGODAO EJASMIM 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;1;1;0;R$ 37,17; R$ -   ;Ok
71742;HIDRATANTE CORPORAL INSTANCE BAUNILHA 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;3;3;0;R$ 37,17; R$ -   ;Ok
71743;HIDRATANTE CORPORAL INSTANCE CEREJA E AMENDOAS 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;2;2;0;R$ 37,17; R$ -   ;Ok
66270;HIDRATANTE CORPORAL INSTANCE FRUTAS VERMELHAS 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;2;2;0;R$ 37,17; R$ -   ;Ok
70298;HIDRATANTE CORPORAL LA PIEL TAMARAS EGIPCIAS 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;1;1;0;R$ 44,76; R$ -   ;Ok
118495;HIDRATANTE FACIAL ANTIACNE GARNIER TOQUE SECO 85G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 28,09; R$ -   ;Ok
118496;HIDRATANTE FACIAL ANTISSINAIS GARNIER TOQUE SECO 85G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;4;4;0;R$ 26,40; R$ -   ;Ok
111466;HIDRATANTE FACIAL MONANGE HIDRA ANTISSINAIS 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;2;2;0;R$ 18,23; R$ -   ;Ok
111467;HIDRATANTE FACIAL MONANGE HIDRA MATTE 80G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;3;3;0;R$ 19,04; R$ -   ;Ok
67165;HIDRATANTE LABIAL 2 EM 1 NIVEA HIDRA COLOR NUDE 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;4;4;0;R$ 13,69; R$ -   ;Ok
77794;HIDRATANTE LABIAL 2 EM 1 NIVEA HIDRA COLOR VIOLETA 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;5;5;0;R$ 14,09; R$ -   ;Ok
64847;HIDRATANTE LABIAL CARMED ACIDO HIALURONICO 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;1;2;1;R$ 16,89;R$ 16,89;Sobra
71600;HIDRATANTE LABIAL CARMED BEIJINHOS FPS 30 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;22;22;0;R$ 17,93; R$ -   ;Ok
71022;HIDRATANTE LABIAL CARMED BEIJOS 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;3;3;0;R$ 15,89; R$ -   ;Ok
64840;HIDRATANTE LABIAL CARMED CEREJA 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;3;3;0;R$ 17,64; R$ -   ;Ok
111672;HIDRATANTE LABIAL CARMED CHOCOTTONE 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;15;16;1;R$ 15,13;R$ 15,13;Sobra
71023;HIDRATANTE LABIAL CARMED DENTADURAS 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;3;3;0;R$ 15,94; R$ -   ;Ok
71136;HIDRATANTE LABIAL CARMED MACA DO AMOR 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;2;2;0;R$ 16,56; R$ -   ;Ok
58334;ESM RISQUE RENDA;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > ESMALTES;7;4;-3;R$ 3,87;-R$ 11,61;Perda
119227;HIDRATANTE LABIAL LABOTRAT HIBISCO 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;2;2;0;R$ 12,04; R$ -   ;Ok
119229;HIDRATANTE LABIAL LABOTRAT MELANCIA 10G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;2;2;0;R$ 12,04; R$ -   ;Ok
71720;HIDRATANTE LABIAL NIVEA HIDRA COLOR VERMELHO FPS30 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;1;1;0;R$ 13,08; R$ -   ;Ok
57863;HIDRATANTE LABIAL NIVEA ORIGINAL CARE 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;1;1;0;R$ 9,83; R$ -   ;Ok
65033;HIDRATANTE LABIAL NIVEA PEROLA SHINE 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;7;7;0;R$ 12,05; R$ -   ;Ok
71718;HIDRATANTE LABIAL NIVEA ULTRA HIALURONICO 5.2G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;5;5;0;R$ 32,24; R$ -   ;Ok
65901;HIDRATANTE MONANGE ALGODAO 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;4;4;0;R$ 8,23; R$ -   ;Ok
61669;HIDRATANTE MONANGE EXTRATO OLIVA 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;3;3;0;R$ 7,92; R$ -   ;Ok
61548;HIDRATANTE MONANGE FLOR LAVANDA 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;3;3;0;R$ 8,29; R$ -   ;Ok
62088;HIDRATANTE MONANGE IOGURTE COM AVEIA 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;4;4;0;R$ 8,13; R$ -   ;Ok
67148;HIDRATANTE NIVEA CUIDADO INTENSO PELE NEGRA 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;1;1;0;R$ 17,72; R$ -   ;Ok
63101;HIDRATANTE NIVEA FIRMADOR Q10 VITAMINA C PELE SECA 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;1;1;0;R$ 31,60; R$ -   ;Ok
57750;HIDRATANTE NIVEA MILK PELE SECA A EXTRA SECA 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;2;2;0;R$ 12,40; R$ -   ;Ok
60367;HIDRION C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 32,35; R$ -   ;Ok
48;HIDROCLOROTIAZIDA  50MG C/20CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 2,69; R$ -   ;Ok
77139;HIDROCLOROTIAZIDA 25MG 30CP (MEDLEY) FP;PRINCIPAL > 2 - GENÉRICOS > GEN_RX;8;8;0;R$ 1,48; R$ -   ;Ok
73164;HIDROCLOROTIAZIDA 25MG C/30CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;4;4;0;R$ 1,97; R$ -   ;Ok
73645;HIDROCLOROTIAZIDA 25MG C/30CP(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;12;12;0;R$ 1,38; R$ -   ;Ok
11;HIDROCLOROTIAZIDA 50MG C/20CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;1;1;0;R$ 1,70; R$ -   ;Ok
715;HIDROCORTISONA 1% POM DERM 30G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 21,81; R$ -   ;Ok
134;HIDROCORTISONA CR DERM 10MG/G 15G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 5,96; R$ -   ;Ok
468;HIDROCORTISONA CR DERM 10MG/G 30G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 9,19; R$ -   ;Ok
153;HIDROCORTISONA CREME 10MG/G 20G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 6,58; R$ -   ;Ok
106428;HIDROQUINONA CREME 40MG/G 30G;PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 42,04; R$ -   ;Ok
1549;HIDROQUINONA GEL DERM 40MG/30G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 40,11; R$ -   ;Ok
108423;HIDRORAL LARANJA 500ML;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;4;4;0;R$ 8,23; R$ -   ;Ok
108425;HIDRORAL LIMAO 500ML;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;2;2;0;R$ 6,92; R$ -   ;Ok
108422;HIDRORAL NATURAL 500ML;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;2;2;0;R$ 7,92; R$ -   ;Ok
108419;HIDRORAL PO TRADICIONAL 27,9G C/4 ENV;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;2;2;0;R$ 9,12; R$ -   ;Ok
108420;HIDRORAL PO UVA 27,9G C/4 ENV;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;2;2;0;R$ 9,15; R$ -   ;Ok
108424;HIDRORAL UVA 500ML;PRINCIPAL > 3 - SIMILARES > SIM_OTC/MIP;2;2;0;R$ 7,93; R$ -   ;Ok
71654;HIDROXICLOROQUINA 400MG C/30;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 39,75; R$ -   ;Ok
240;HIDROXIDO DE ALUMINIO 61,5 MG/ML SUSP 240ML;PRINCIPAL > 2 - GENÉRICOS > GEN OTC/MIP;7;7;0;R$ 17,94; R$ -   ;Ok
1076;HIDROXIZINA 25MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;3;3;0;R$ 30,92; R$ -   ;Ok
824;HIPOGLOS AMENDOAS 40G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 21,58; R$ -   ;Ok
1329;HIPOGLOS AMENDOAS 80G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 41,53; R$ -   ;Ok
72036;HIPOGLOS ORIGINAL 120G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 47,86; R$ -   ;Ok
65562;DEF S.LINE SOS DEF 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;0;-1;R$ 11,58;-R$ 11,58;Perda
65000;HIPOGLOS TRANSPARENTE 30G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 21,64; R$ -   ;Ok
59060;HIRUDOID   POM 500MG 40G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 34,88; R$ -   ;Ok
58130;HIRUDOID GEL 300MG 40G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 31,86; R$ -   ;Ok
59058;HIRUDOID POM  3MG 40G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 32,91; R$ -   ;Ok
1489;HISTADIN 1 MG/ML XPE 100 ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;1;1;0;R$ 8,64; R$ -   ;Ok
1109;HISTADIN 10MG C/ 12CP;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;2;2;0;R$ 1,15; R$ -   ;Ok
379;LEVOTIROXINA SODICA 125MCG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;1;-1;R$ 11,58;-R$ 11,58;Perda
375;HISTAMIN CR 10MG/30G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;1;1;0;R$ 9,40; R$ -   ;Ok
1757;HIXIZINE 25MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 47,20; R$ -   ;Ok
1777;HIXIZINE XPE 120ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 46,74; R$ -   ;Ok
57270;HIZOFITO 150MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 79,78; R$ -   ;Ok
68053;HOLMES 20MG  C/30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 35,54; R$ -   ;Ok
60757;HOLMES H  40/25MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 65,67; R$ -   ;Ok
60369;HOLMES H 20/12,5MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 55,61; R$ -   ;Ok
62708;HOXIDRIN  2MG/ML 100ML;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;3;3;0;R$ 6,49; R$ -   ;Ok
64700;HYALUFEM 5MG/3G GEL C/ 24 G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 86,77; R$ -   ;Ok
72060;HYSTALOR  HYSTALOR 0,5MG/ML 100ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;3;3;0;R$ 15,14; R$ -   ;Ok
75;HYSTIN 2MG C/ 20CP;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 2,00; R$ -   ;Ok
948;HYTOS PLUS GTS 15 ML;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;2;2;0;R$ 28,04; R$ -   ;Ok
869;HYTOS PLUS XPE 100ML;PRINCIPAL > 3 - SIMILARES > SIM RX ULT ONE;1;1;0;R$ 24,15; R$ -   ;Ok
64670;IBAN 150MG C/ 1 CP REV;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 44,69; R$ -   ;Ok
67047;IBANDRONATO 150MG C/1CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;2;2;0;R$ 25,45; R$ -   ;Ok
57337;IBANDRONATO DE SODIO 150 MG C/1CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 18,55; R$ -   ;Ok
67046;IBANDRONATO SODI 150MG C/ 1CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;2;2;0;R$ 15,18; R$ -   ;Ok
67048;IBANDRONATO SODIO 150MG C/ 3CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 41,43; R$ -   ;Ok
57350;IBERSARTANA+HCT 300/12,5MG C/30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 71,45; R$ -   ;Ok
57349;IBERSARTANA+HIDROCLOROTIA 150+12,5 MG C/30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 71,45; R$ -   ;Ok
63389;DESODORANTE AER DOVE GO FRESH PERA E ALOE VERA 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DES AERO;6;5;-1;R$ 11,49;-R$ 11,49;Perda
60993;IBUPRIL  100MG GTS 20ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;6;6;0;R$ 3,69; R$ -   ;Ok
59061;IBUPRIL  50MG GTS 30ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;3;3;0;R$ 3,41; R$ -   ;Ok
62991;GLICLAZIDA 30MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;4;3;-1;R$ 11,46;-R$ 11,46;Perda
62085;CHUP LOLLY  100% SIL ORT TAM2 AZ;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;6;5;-1;R$ 11,40;-R$ 11,40;Perda
73249;IBUPROFENO 100MG/ML GTS 20ML(MED);PRINCIPAL > 2 - GENÉRICOS > GEN OTC/MIP ULT ONE;4;4;0;R$ 6,18; R$ -   ;Ok
571;IBUPROFENO 600MG C/20 CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;5;5;0;R$ 5,52; R$ -   ;Ok
61345;IBUPROFENO 600MG C/30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;9;9;0;R$ 6,20; R$ -   ;Ok
107011;IBUPROFENO PRATI 600MG (CARTELA C/10 CP);PRINCIPAL > 2 - GENÉRICOS > GEN_OTC/MIP;42;42;0;R$ 2,71; R$ -   ;Ok
59578;IBUPROTRAT 50MG/ML GTS 30ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;5;5;0;R$ 3,71; R$ -   ;Ok
59579;IBUPROTRAT SUSP 20MG 100ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;2;2;0;R$ 10,51; R$ -   ;Ok
59806;IBUVIX  300MG C/ 20CP;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;1;1;0;R$ 4,54; R$ -   ;Ok
625;IBUVIX 100 MG/ML GTS 20 ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;3;3;0;R$ 3,10; R$ -   ;Ok
624;IBUVIX 50 MG/ML GTS 30 ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;1;1;0;R$ 3,83; R$ -   ;Ok
1427;ICACORT CR 30G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 36,86; R$ -   ;Ok
61593;IMECAP HAIR  C/ 30 CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 20,53; R$ -   ;Ok
118806;IMECAP PROTETOR SOLAR ACTSUN CLARA FPS60 50G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 24,30; R$ -   ;Ok
118803;IMECAP PROTETOR SOLAR ACTSUN FPS60 50G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 19,13; R$ -   ;Ok
118805;IMECAP PROTETOR SOLAR ACTSUN MEDIO FPS60 50G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 23,39; R$ -   ;Ok
57985;IMEDIA KIT 5.1 CAST CL ACINZ;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > FEMININAS;2;2;0;R$ 25,55; R$ -   ;Ok
64428;IMOBILIZADOR KESTAL TALA LONGA P PUNHO BILA G;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;1;1;0;R$ 37,24; R$ -   ;Ok
236;IMOSEC 2 MG C/ 12 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;5;5;0;R$ 9,30; R$ -   ;Ok
62972;IMPERE  5MG C/30 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;4;4;0;R$ 95,39; R$ -   ;Ok
62070;IMUNOGLUCAN DS ORAL 150 ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 63,02; R$ -   ;Ok
60862;INDAPAMIDA 1,5MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT SEM ONE;2;2;0;R$ 6,87; R$ -   ;Ok
1014;INDAPAMIDA 1,5MG C/30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;11;11;0;R$ 9,49; R$ -   ;Ok
535;INFRALAX C/ 15 CP;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;4;4;0;R$ 3,98; R$ -   ;Ok
62975;INILOK  40MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 30,84; R$ -   ;Ok
68072;INILOK 40MG  C/90CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 109,27; R$ -   ;Ok
62719;INSIT  50MG C/ 30CAPS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;1;0;R$ 35,35; R$ -   ;Ok
62720;INSIT  75MG C/ 30CAPS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.01 - CONTROLADO PROP;1;2;1;R$ 30,58;R$ 30,58;Sobra
56754;INSULINA LANTUS SOLO STAR GELO 100UI 3ML PRE;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 96,83; R$ -   ;Ok
106;INTESTIN 2 MG C/ 12 CP;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF;2;2;0;R$ 2,25; R$ -   ;Ok
60462;SABONETE LIQUIDO BABY DOVE HIDRATACAO ENRIQUECIDA 200ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > SABONETES INFANTIS;4;3;-1;R$ 11,26;-R$ 11,26;Perda
65626;INZELM  20MG C/60CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 353,57; R$ -   ;Ok
65812;INZELM 20MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 197,88; R$ -   ;Ok
73220;IPRATROPIO 0,25MG/ML GTS 20ML (TEUTO) FP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 2,25; R$ -   ;Ok
73214;IPRATROPIO 0,25MG/ML GTS 20ML(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;1;1;0;R$ 3,91; R$ -   ;Ok
73215;IPRATROPIO 0,25MG/ML GTS 20ML(GER);PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;11;11;0;R$ 2,65; R$ -   ;Ok
238;ISORDIL 10MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;21;21;0;R$ 9,58; R$ -   ;Ok
258;ISORDIL SL 5MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 10,42; R$ -   ;Ok
63525;ISOSSORBIDA 20MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;2;2;0;R$ 7,87; R$ -   ;Ok
130;ISOSSORBIDA 20MG C/30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;4;4;0;R$ 8,38; R$ -   ;Ok
524;ISOSSORBIDA 40MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 16,17; R$ -   ;Ok
73569;ISOTRETINOINA 20MG C/ 30CAPS(NOVA QUIM);PRINCIPAL > 2 - GENÉRICOS > GEN CONTROL;2;2;0;R$ 34,61; R$ -   ;Ok
